index,Booking_ID,num_adults,num_children,weekend_nights,week_nights,total_nights,meal_plan,car_parking,room_type,lead_time,arrival_year,arrival_month,arrival_day,arrival_season,mkt_segment,repeated_guest,num_prev_cancellations,num_prev_not_canceled,avg_price_room,num_sp_requests,booking_status,meal_plan_cod,room_type_cod,mkt_segment_cod,arrival_season_cod,booking_status_cod
28103,INN28104,3,0,1,2,3,Meal Plan 1,0,Room_Type 1,49,2018,3,4,winter,Online,0,0,0,112.8,1,No cancelada,1,1,4,3,0
28104,INN28105,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,summer,Offline,0,0,0,116.33,0,Cancelada,1,1,3,2,1
28105,INN28106,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,25,2018,3,11,winter,Online,0,0,0,96.0,1,No cancelada,1,1,4,3,0
28106,INN28107,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,spring,Offline,0,0,0,115.0,1,Cancelada,2,1,3,1,1
28107,INN28108,2,0,0,4,4,Meal Plan 1,1,Room_Type 2,232,2018,7,12,summer,Online,0,0,0,100.75,1,Cancelada,1,2,4,2,1
28108,INN28109,2,0,0,1,1,Meal Plan 1,1,Room_Type 7,7,2018,6,3,spring,Complementary,0,0,0,115.54727272727273,2,No cancelada,1,7,1,1,0
28109,INN28110,2,0,0,3,3,Meal Plan 1,0,Room_Type 2,178,2018,8,23,spring,Online,0,0,0,94.62,0,Cancelada,1,2,4,1,1
28110,INN28111,2,0,2,1,3,Meal Plan 1,0,Room_Type 4,172,2018,9,18,summer,Offline,0,0,0,90.95,1,No cancelada,1,4,3,2,0
28111,INN28112,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,48,2018,2,11,autumn,Online,0,0,0,89.3,0,No cancelada,1,1,4,0,0
28112,INN28113,2,1,0,3,3,Meal Plan 1,0,Room_Type 1,75,2017,7,28,summer,Online,0,0,0,91.38,0,No cancelada,1,1,4,2,0
28113,INN28114,2,0,0,1,1,Not Selected,0,Room_Type 1,41,2018,12,2,winter,Online,0,0,0,88.0,1,No cancelada,0,1,4,3,0
28114,INN28115,1,0,0,2,2,Not Selected,0,Room_Type 1,8,2018,12,16,autumn,Online,0,0,0,54.4,0,No cancelada,0,1,4,0,0
28115,INN28116,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,spring,Offline,0,0,0,65.0,0,Cancelada,1,1,3,1,1
28116,INN28117,3,0,0,4,4,Meal Plan 1,0,Room_Type 4,122,2018,8,3,spring,Online,0,0,0,139.95,1,Cancelada,1,4,4,1,1
28117,INN28118,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,autumn,Offline,0,0,0,75.0,0,No cancelada,1,1,3,0,0
28118,INN28119,3,0,0,1,1,Meal Plan 1,0,Room_Type 4,11,2018,7,21,summer,Online,0,0,0,137.9963636363636,2,No cancelada,1,4,4,2,0
28119,INN28120,2,0,0,1,1,Not Selected,0,Room_Type 1,52,2018,11,3,spring,Online,0,0,0,79.2,0,Cancelada,0,1,4,1,1
28120,INN28121,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,338,2018,10,7,autumn,Offline,0,0,0,80.0,0,Cancelada,1,1,3,0,1
28121,INN28122,2,0,0,1,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,spring,Offline,0,0,0,104.0,0,No cancelada,2,1,3,1,0
28122,INN28123,1,1,2,4,6,Meal Plan 1,0,Room_Type 1,145,2018,4,29,spring,Online,0,0,0,69.56,0,No cancelada,1,1,4,1,0
28123,INN28124,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,273,2018,10,31,autumn,Online,0,0,0,90.3,1,No cancelada,1,1,4,0,0
28124,INN28125,2,0,1,4,5,Meal Plan 1,0,Room_Type 1,75,2018,4,4,spring,Online,0,0,0,87.55,1,No cancelada,1,1,4,1,0
28125,INN28126,2,0,2,3,5,Meal Plan 1,0,Room_Type 4,119,2018,10,16,autumn,Online,0,0,0,132.3,2,No cancelada,1,4,4,0,0
28126,INN28127,2,0,0,1,1,Meal Plan 1,0,Room_Type 4,37,2018,5,21,spring,Online,0,0,0,108.11,1,No cancelada,1,4,4,1,0
28127,INN28128,2,0,0,4,4,Meal Plan 1,0,Room_Type 4,8,2018,4,5,spring,Online,0,0,0,92.17,2,No cancelada,1,4,4,1,0
28128,INN28129,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,5,2018,5,9,spring,Complementary,1,0,1,65.75727272727272,1,No cancelada,1,1,1,1,0
28129,INN28130,2,0,0,5,5,Meal Plan 1,0,Room_Type 4,40,2018,8,23,spring,Online,0,0,0,149.4,0,No cancelada,1,4,4,1,0
28130,INN28131,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,33,2018,1,25,winter,Corporate,0,0,0,64.0,0,No cancelada,1,1,2,3,0
28131,INN28132,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,41,2018,8,24,spring,Online,0,0,0,145.1,0,No cancelada,1,1,4,1,0
28132,INN28133,2,0,1,5,6,Meal Plan 1,0,Room_Type 4,2,2018,6,13,spring,Offline,0,0,0,90.95,0,No cancelada,1,4,3,1,0
28133,INN28134,2,2,1,2,3,Meal Plan 2,0,Room_Type 6,139,2018,7,4,summer,Online,0,0,0,154.61818181818182,2,Cancelada,2,6,4,2,1
28134,INN28135,1,0,0,2,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,spring,Offline,0,0,0,90.0,0,No cancelada,2,1,3,1,0
28135,INN28136,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,53,2018,11,25,spring,Offline,0,0,0,72.0,0,No cancelada,1,1,3,1,0
28136,INN28137,2,0,0,4,4,Not Selected,0,Room_Type 1,52,2018,11,23,spring,Online,0,0,0,74.8,1,No cancelada,0,1,4,1,0
28137,INN28138,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,spring,Offline,0,0,0,110.0,0,Cancelada,1,1,3,1,1
28138,INN28139,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,22,2018,2,4,spring,Online,0,0,0,71.6,1,No cancelada,1,1,4,1,0
28139,INN28140,2,0,2,5,7,Meal Plan 1,0,Room_Type 4,72,2018,9,12,summer,Online,0,0,0,149.4,0,No cancelada,1,4,4,2,0
28140,INN28141,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,summer,Offline,0,0,0,109.0,0,No cancelada,2,1,3,2,0
28141,INN28142,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,12,2018,8,17,spring,Complementary,1,1,1,93.36363636363636,0,No cancelada,1,1,1,1,0
28142,INN28143,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,25,2017,11,17,spring,Online,0,0,0,101.0,1,No cancelada,1,1,4,1,0
28143,INN28144,2,0,0,4,4,Meal Plan 1,0,Room_Type 2,95,2018,12,7,autumn,Online,0,0,0,77.86,1,No cancelada,1,2,4,0,0
28144,INN28145,2,1,1,1,2,Meal Plan 1,0,Room_Type 1,7,2018,4,16,spring,Online,0,0,0,134.0,1,No cancelada,1,1,4,1,0
28145,INN28146,1,0,1,0,1,Not Selected,0,Room_Type 1,180,2018,10,10,autumn,Online,0,0,0,98.1,1,No cancelada,0,1,4,0,0
28146,INN28147,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,265,2018,10,9,autumn,Online,0,0,0,100.3,0,Cancelada,1,1,4,0,1
28147,INN28148,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,135,2017,10,7,autumn,Online,0,0,0,89.25,0,Cancelada,1,1,4,0,1
28148,INN28149,2,0,2,5,7,Meal Plan 1,0,Room_Type 1,14,2018,2,15,spring,Offline,0,0,0,43.43,0,No cancelada,1,1,3,1,0
28149,INN28150,3,0,2,2,4,Meal Plan 1,0,Room_Type 4,220,2018,12,30,winter,Online,0,0,0,114.75,1,Cancelada,1,4,4,3,1
28150,INN28151,2,1,0,1,1,Meal Plan 1,0,Room_Type 1,110,2018,6,3,spring,Online,0,0,0,143.1,0,Cancelada,1,1,4,1,1
28151,INN28152,2,0,2,1,3,Meal Plan 1,0,Room_Type 4,32,2018,9,11,autumn,Online,0,0,0,149.4,0,Cancelada,1,4,4,0,1
28152,INN28153,2,1,0,2,2,Meal Plan 1,0,Room_Type 1,151,2018,12,30,winter,Online,0,0,0,143.38,1,Cancelada,1,1,4,3,1
28153,INN28154,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,276,2018,5,13,spring,Offline,0,0,0,61.0,0,Cancelada,1,1,3,1,1
28154,INN28155,2,0,1,0,1,Not Selected,0,Room_Type 1,0,2018,3,27,spring,Online,0,0,0,89.0,0,No cancelada,0,1,4,1,0
28155,INN28156,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,1,2017,8,29,spring,Online,0,0,0,96.0,0,No cancelada,1,1,4,1,0
28156,INN28157,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,14,2018,3,4,winter,Online,0,0,0,97.67,1,Cancelada,1,1,4,3,1
28157,INN28158,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,204,2017,10,9,autumn,Offline,0,0,0,72.75,0,No cancelada,1,1,3,0,0
28158,INN28159,2,0,2,4,6,Meal Plan 1,0,Room_Type 1,26,2018,10,16,autumn,Online,0,0,0,139.0,1,No cancelada,1,1,4,0,0
28159,INN28160,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,summer,Offline,0,0,0,110.0,1,Cancelada,1,1,3,2,1
28160,INN28161,2,0,2,1,3,Meal Plan 2,0,Room_Type 1,11,2017,8,15,spring,Offline,0,0,0,94.5,0,No cancelada,2,1,3,1,0
28161,INN28162,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,6,7,spring,Complementary,1,0,25,79.36363636363636,3,No cancelada,1,1,1,1,0
28162,INN28163,1,0,0,3,3,Meal Plan 1,1,Room_Type 1,29,2018,4,5,spring,Corporate,1,0,2,67.0,0,No cancelada,1,1,2,1,0
28163,INN28164,1,0,2,5,7,Meal Plan 1,0,Room_Type 1,153,2018,7,15,summer,Online,0,0,0,90.46,0,Cancelada,1,1,4,2,1
28164,INN28165,2,0,1,0,1,Not Selected,0,Room_Type 1,19,2018,9,25,autumn,Online,0,0,0,129.0,2,No cancelada,0,1,4,0,0
28165,INN28166,2,0,2,5,7,Meal Plan 1,0,Room_Type 4,182,2018,9,22,summer,Offline,0,0,0,90.95,1,No cancelada,1,4,3,2,0
28166,INN28167,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,autumn,Offline,0,0,0,101.5,0,Cancelada,2,1,3,0,1
28167,INN28168,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,113,2018,5,2,winter,Online,0,0,0,105.3,1,No cancelada,1,1,4,3,0
28168,INN28169,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,59,2018,11,2,winter,Online,0,0,0,71.1,2,No cancelada,1,1,4,3,0
28169,INN28170,2,0,0,1,1,Not Selected,0,Room_Type 1,69,2018,9,10,summer,Online,0,0,0,125.1,0,No cancelada,0,1,4,2,0
28170,INN28171,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,46,2018,12,8,autumn,Online,0,0,0,102.6,2,No cancelada,1,1,4,0,0
28171,INN28172,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,158,2018,8,25,spring,Online,0,0,0,90.95,0,Cancelada,1,1,4,1,1
28172,INN28173,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,11,22,spring,Corporate,1,0,2,65.0,0,No cancelada,1,1,2,1,0
28173,INN28174,1,0,1,1,2,Meal Plan 1,0,Room_Type 1,13,2018,7,11,autumn,Corporate,0,0,0,79.0,0,No cancelada,1,1,2,0,0
28174,INN28175,3,0,0,1,1,Meal Plan 2,1,Room_Type 4,51,2018,7,23,summer,Online,0,0,0,137.9963636363636,2,No cancelada,2,4,4,2,0
28175,INN28176,3,0,0,2,2,Meal Plan 2,0,Room_Type 5,211,2018,10,7,autumn,Online,0,0,0,130.36818181818182,2,Cancelada,2,5,4,0,1
28176,INN28177,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,212,2018,5,20,spring,Offline,0,0,0,78.0,1,No cancelada,1,1,3,1,0
28177,INN28178,1,0,1,1,2,Meal Plan 1,0,Room_Type 1,85,2018,12,3,autumn,Online,0,0,0,98.0,0,No cancelada,1,1,4,0,0
28178,INN28179,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,35,2018,4,17,spring,Online,0,0,0,93.9,0,Cancelada,1,1,4,1,1
28179,INN28180,2,0,0,1,1,Not Selected,0,Room_Type 1,1,2018,3,15,winter,Online,0,0,0,97.0,1,No cancelada,0,1,4,3,0
28180,INN28181,2,0,0,3,3,Not Selected,0,Room_Type 1,111,2018,9,1,summer,Online,0,0,0,86.9,1,No cancelada,0,1,4,2,0
28181,INN28182,2,0,0,1,1,Meal Plan 1,1,Room_Type 4,149,2018,7,23,summer,Online,0,0,0,77.85,2,No cancelada,1,4,4,2,0
28182,INN28183,2,0,0,1,1,Not Selected,0,Room_Type 1,0,2018,9,29,autumn,Online,0,0,0,106.65,0,No cancelada,0,1,4,0,0
28183,INN28184,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,12,16,autumn,Complementary,0,0,0,93.36363636363636,0,No cancelada,1,1,1,0,0
28184,INN28185,2,0,0,4,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,summer,Offline,0,0,0,117.0,1,Cancelada,2,1,3,2,1
28185,INN28186,2,0,4,5,9,Meal Plan 1,0,Room_Type 1,62,2017,9,27,autumn,Online,0,0,0,131.51,3,No cancelada,1,1,4,0,0
28186,INN28187,2,0,0,1,1,Not Selected,0,Room_Type 1,0,2018,10,5,autumn,Online,0,0,0,92.98,0,No cancelada,0,1,4,0,0
28187,INN28188,2,0,0,2,2,Not Selected,0,Room_Type 1,11,2018,12,30,winter,Online,0,0,0,120.0,1,No cancelada,0,1,4,3,0
28188,INN28189,2,0,1,4,5,Meal Plan 1,0,Room_Type 1,234,2018,12,12,autumn,Online,0,0,0,76.84,1,No cancelada,1,1,4,0,0
28189,INN28190,2,0,0,2,2,Not Selected,0,Room_Type 1,49,2018,5,6,spring,Offline,0,0,0,85.0,0,No cancelada,0,1,3,1,0
28190,INN28191,2,0,0,1,1,Meal Plan 1,0,Room_Type 4,9,2018,7,21,summer,Online,0,0,0,166.0,0,Cancelada,1,4,4,2,1
28191,INN28192,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,80,2018,4,11,autumn,Offline,0,0,0,80.75,0,No cancelada,1,1,3,0,0
28192,INN28193,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,winter,Offline,0,0,0,85.0,0,No cancelada,1,1,3,3,0
28193,INN28194,2,0,2,2,4,Meal Plan 1,0,Room_Type 4,32,2018,9,25,autumn,Online,0,0,0,134.78,1,No cancelada,1,4,4,0,0
28194,INN28195,1,0,1,1,2,Meal Plan 1,0,Room_Type 1,15,2017,9,5,summer,Online,0,0,0,73.15,1,No cancelada,1,1,4,2,0
28195,INN28196,2,0,0,1,1,Not Selected,0,Room_Type 1,0,2018,8,24,spring,Online,0,0,0,73.07,0,No cancelada,0,1,4,1,0
28196,INN28197,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,148,2018,8,9,spring,Online,0,0,0,114.3,1,No cancelada,1,1,4,1,0
28197,INN28198,2,0,2,1,3,Meal Plan 1,0,Room_Type 4,27,2018,6,12,spring,Online,0,0,0,107.1,0,Cancelada,1,4,4,1,1
28198,INN28199,2,2,2,2,4,Meal Plan 1,0,Room_Type 6,164,2018,8,21,spring,Online,0,0,0,167.45,0,Cancelada,1,6,4,1,1
28199,INN28200,2,0,1,5,6,Meal Plan 1,0,Room_Type 4,120,2018,9,20,summer,Online,0,0,0,143.1,0,Cancelada,1,4,4,2,1
28200,INN28201,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,winter,Offline,0,0,0,80.0,0,No cancelada,1,1,3,3,0
28201,INN28202,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,52,2018,11,14,spring,Offline,0,0,0,75.0,1,No cancelada,1,1,3,1,0
28202,INN28203,2,0,1,1,2,Not Selected,0,Room_Type 1,19,2018,9,17,summer,Online,0,0,0,134.0,1,Cancelada,0,1,4,2,1
28203,INN28204,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,96,2018,11,16,spring,Online,0,0,0,90.0,0,No cancelada,1,1,4,1,0
28204,INN28205,2,0,1,0,1,Meal Plan 1,0,Room_Type 4,16,2018,9,26,autumn,Online,0,0,0,164.0,0,Cancelada,1,4,4,0,1
28205,INN28206,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,20,2018,2,7,spring,Online,0,0,0,93.0,2,No cancelada,1,1,4,1,0
28206,INN28207,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,spring,Offline,0,0,0,130.0,0,Cancelada,1,1,3,1,1
28207,INN28208,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,120,2017,12,29,winter,Online,0,0,0,72.25,1,No cancelada,1,1,4,3,0
28208,INN28209,2,0,0,3,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,autumn,Offline,0,0,0,90.28909090909092,0,Cancelada,2,1,3,0,1
28209,INN28210,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,winter,Offline,0,0,0,70.67,0,No cancelada,1,1,3,3,0
28210,INN28211,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,47,2017,9,5,summer,Online,0,0,0,86.4,1,No cancelada,1,1,4,2,0
28211,INN28212,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,summer,Offline,0,0,0,109.0,0,No cancelada,2,1,3,2,0
28212,INN28213,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,43,2018,11,11,autumn,Online,0,0,0,79.46,1,No cancelada,1,1,4,0,0
28213,INN28214,2,0,2,1,3,Not Selected,0,Room_Type 1,9,2018,1,30,winter,Online,0,0,0,81.0,1,No cancelada,0,1,4,3,0
28214,INN28215,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,spring,Offline,0,0,0,120.0,0,No cancelada,1,1,3,1,0
28215,INN28216,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,2,2018,12,18,autumn,Online,0,0,0,89.5,2,No cancelada,1,1,4,0,0
28216,INN28217,2,0,1,4,5,Meal Plan 2,0,Room_Type 1,26,2018,4,18,spring,Offline,0,0,0,133.8,0,No cancelada,2,1,3,1,0
28217,INN28218,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,124,2018,8,1,spring,Online,0,0,0,105.3,1,No cancelada,1,1,4,1,0
28218,INN28219,1,0,0,5,5,Meal Plan 1,0,Room_Type 1,8,2018,3,1,winter,Corporate,0,0,0,65.0,0,No cancelada,1,1,2,3,0
28219,INN28220,3,0,0,2,2,Meal Plan 2,1,Room_Type 4,40,2018,8,19,spring,Online,0,0,0,137.9963636363636,2,No cancelada,2,4,4,1,0
28220,INN28221,2,1,0,1,1,Meal Plan 1,0,Room_Type 1,44,2017,10,31,autumn,Online,0,0,0,96.3,3,No cancelada,1,1,4,0,0
28221,INN28222,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,3,4,winter,Online,0,0,0,86.4,0,No cancelada,1,1,4,3,0
28222,INN28223,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,88,2018,12,2,winter,Online,0,0,0,54.09,0,No cancelada,1,1,4,3,0
28223,INN28224,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,101,2018,11,26,spring,Online,0,0,0,90.0,2,No cancelada,1,1,4,1,0
28224,INN28225,2,0,1,3,4,Not Selected,0,Room_Type 1,37,2018,2,15,spring,Online,0,0,0,67.5,1,No cancelada,0,1,4,1,0
28225,INN28226,1,0,0,1,1,Meal Plan 1,0,Room_Type 4,65,2017,11,18,spring,Online,0,0,0,81.9,2,No cancelada,1,4,4,1,0
28226,INN28227,2,0,2,4,6,Meal Plan 1,0,Room_Type 1,121,2018,11,16,spring,Online,0,0,0,65.45,1,No cancelada,1,1,4,1,0
28227,INN28228,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,45,2018,6,19,spring,Online,0,0,0,79.33,1,No cancelada,1,1,4,1,0
28228,INN28229,2,0,0,3,3,Meal Plan 1,0,Room_Type 4,60,2018,12,8,autumn,Online,0,0,0,126.0,3,No cancelada,1,4,4,0,0
28229,INN28230,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,15,2018,7,2,winter,Online,0,0,0,151.0,1,No cancelada,1,1,4,3,0
28230,INN28231,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,8,2018,8,16,spring,Online,0,0,0,111.86636363636366,2,No cancelada,1,1,4,1,0
28231,INN28232,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,1,2017,9,29,autumn,Corporate,0,0,0,85.0,0,No cancelada,1,1,2,0,0
28232,INN28233,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,31,2018,9,16,summer,Offline,0,0,0,75.0,0,No cancelada,1,1,3,2,0
28233,INN28234,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,4,7,spring,Online,0,0,0,112.5,0,Cancelada,1,1,4,1,1
28234,INN28235,2,2,0,2,2,Meal Plan 1,0,Room_Type 7,7,2018,5,19,spring,Online,0,0,0,156.13454545454545,2,No cancelada,1,7,4,1,0
28235,INN28236,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,60,2017,9,21,summer,Offline,0,0,0,65.0,0,No cancelada,1,1,3,2,0
28236,INN28237,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,250,2018,9,8,summer,Online,0,0,0,100.3,2,Cancelada,1,1,4,2,1
28237,INN28238,1,0,2,3,5,Meal Plan 1,0,Room_Type 1,6,2017,8,23,spring,Online,0,0,0,80.0,2,No cancelada,1,1,4,1,0
28238,INN28239,2,0,2,3,5,Meal Plan 1,0,Room_Type 4,14,2018,3,31,spring,Online,0,0,0,140.0,0,No cancelada,1,4,4,1,0
28239,INN28240,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,114,2018,6,6,spring,Online,0,0,0,87.67,2,No cancelada,1,1,4,1,0
28240,INN28241,2,0,2,4,6,Meal Plan 1,0,Room_Type 4,151,2018,10,27,autumn,Online,0,0,0,104.25,0,Cancelada,1,4,4,0,1
28241,INN28242,2,1,0,3,3,Meal Plan 1,0,Room_Type 1,119,2018,7,27,summer,Online,0,0,0,121.5,0,Cancelada,1,1,4,2,1
28242,INN28243,2,0,2,4,6,Not Selected,0,Room_Type 1,114,2018,11,13,spring,Online,0,0,0,74.8,1,Cancelada,0,1,4,1,1
28243,INN28244,3,0,0,2,2,Meal Plan 1,0,Room_Type 4,141,2018,9,23,autumn,Online,0,0,0,163.8,1,No cancelada,1,4,4,0,0
28244,INN28245,2,0,1,3,4,Meal Plan 2,0,Room_Type 4,46,2018,6,20,spring,Online,0,0,0,149.4,0,No cancelada,2,4,4,1,0
28245,INN28246,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,323,2018,5,17,spring,Offline,0,0,0,70.0,0,Cancelada,1,1,3,1,1
28246,INN28247,2,0,1,0,1,Not Selected,0,Room_Type 1,53,2018,9,26,autumn,Online,0,0,0,125.1,1,Cancelada,0,1,4,0,1
28247,INN28248,1,0,0,3,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,spring,Online,0,0,0,108.42,1,No cancelada,1,4,4,1,0
28248,INN28249,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,autumn,Offline,0,0,0,109.0,0,No cancelada,2,1,3,0,0
28249,INN28250,1,0,1,3,4,Meal Plan 1,0,Room_Type 1,85,2018,10,6,autumn,Offline,0,0,0,75.0,0,Cancelada,1,1,3,0,1
28250,INN28251,2,0,2,1,3,Not Selected,0,Room_Type 1,93,2018,10,8,autumn,Online,0,0,0,79.0,1,No cancelada,0,1,4,0,0
28251,INN28252,2,0,1,4,5,Meal Plan 1,0,Room_Type 1,70,2018,8,17,spring,Online,0,0,0,135.9,1,No cancelada,1,1,4,1,0
28252,INN28253,2,1,0,2,2,Meal Plan 1,1,Room_Type 5,0,2018,7,22,summer,Complementary,0,0,0,117.24545454545455,2,No cancelada,1,5,1,2,0
28253,INN28254,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,2,10,spring,Corporate,0,0,0,72.0,0,No cancelada,1,1,2,1,0
28254,INN28255,3,0,2,5,7,Meal Plan 1,0,Room_Type 4,66,2018,7,15,summer,Online,0,0,0,138.99,2,No cancelada,1,4,4,2,0
28255,INN28256,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,12,2017,10,20,autumn,Corporate,0,0,0,130.0,0,No cancelada,1,1,2,0,0
28256,INN28257,2,0,0,4,4,Not Selected,0,Room_Type 1,55,2018,11,2,winter,Online,0,0,0,88.0,0,No cancelada,0,1,4,3,0
28257,INN28258,2,0,1,4,5,Meal Plan 1,0,Room_Type 1,118,2017,12,28,winter,Online,0,0,0,110.8,2,Cancelada,1,1,4,3,1
28258,INN28259,2,1,0,2,2,Meal Plan 1,0,Room_Type 4,8,2018,12,9,autumn,Complementary,1,0,1,94.18181818181819,2,No cancelada,1,4,1,0,0
28259,INN28260,1,0,2,3,5,Meal Plan 1,0,Room_Type 1,120,2018,3,27,spring,Online,0,0,0,79.05,0,Cancelada,1,1,4,1,1
28260,INN28261,3,0,1,0,1,Meal Plan 1,0,Room_Type 4,24,2018,6,26,summer,Online,0,0,0,147.0,1,No cancelada,1,4,4,2,0
28261,INN28262,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,11,2018,9,11,autumn,Offline,0,0,0,95.0,0,No cancelada,1,1,3,0,0
28262,INN28263,2,0,0,2,2,Meal Plan 1,0,Room_Type 4,76,2018,6,28,summer,Online,0,0,0,131.4,1,No cancelada,1,4,4,2,0
28263,INN28264,2,2,1,2,3,Meal Plan 2,0,Room_Type 6,200,2018,10,31,autumn,Online,0,0,0,154.02545454545452,0,Cancelada,2,6,4,0,1
28264,INN28265,3,0,0,2,2,Meal Plan 1,0,Room_Type 1,119,2018,3,29,spring,Offline,0,0,0,136.0,0,No cancelada,1,1,3,1,0
28265,INN28266,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,18,2018,12,23,winter,Online,0,0,0,104.0,0,No cancelada,1,1,4,3,0
28266,INN28267,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,140,2018,7,1,summer,Online,0,0,0,96.3,0,Cancelada,1,1,4,2,1
28267,INN28268,1,0,1,0,1,Not Selected,0,Room_Type 1,0,2018,7,3,summer,Online,0,0,0,92.86,0,No cancelada,0,1,4,2,0
28268,INN28269,2,0,0,1,1,Meal Plan 1,1,Room_Type 4,45,2018,9,9,summer,Online,0,0,0,149.4,1,No cancelada,1,4,4,2,0
28269,INN28270,2,0,2,1,3,Meal Plan 2,0,Room_Type 1,117,2017,8,1,spring,Offline,0,0,0,94.5,0,Cancelada,2,1,3,1,1
28270,INN28271,2,1,0,2,2,Meal Plan 2,0,Room_Type 1,20,2018,9,9,summer,Online,0,0,0,127.57181818181817,2,No cancelada,2,1,4,2,0
28271,INN28272,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,1,spring,Online,0,0,0,102.0,1,No cancelada,1,1,4,1,0
28272,INN28273,3,0,0,1,1,Meal Plan 1,0,Room_Type 4,0,2018,6,17,spring,Online,0,0,0,124.20181818181818,0,No cancelada,1,4,4,1,0
28273,INN28274,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,spring,Offline,0,0,0,115.0,1,Cancelada,2,1,3,1,1
